age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
14,F,Town,Platinum Membership,2015-01-04,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,20:49:05,10.0,1427.56,24821.31,10.0,754.29,Yes,Yes,Yes,Unsolved,Quality Customer Care,2.0
58,F,Town,Premium Membership,2017-12-07,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,03:19:37,6.0,123.18,9570.5,17.332336617928135,778.08,No,Yes,Yes,Solved in Follow-up,Too many ads,3.0
64,F,Town,No Membership,2016-09-21,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,11:10:00,17.0,128.7,34795.36,29.0,688.0,Yes,No,Yes,No Information Available,No reason specified,4.0
47,M,Town,Basic Membership,2017-11-25,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:33:41,16.0,95.79,45509.71,10.0,639.31,Yes,No,No,Not Applicable,Too many ads,5.0
19,F,City,Platinum Membership,2015-05-04,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,12:00:44,18.0,70.93,19030.02,22.0,770.16,Yes,No,No,Not Applicable,Too many ads,3.0
10,F,Town,No Membership,2015-09-23,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,17:59:45,22.0,176.38,15195.71,28.0,646.09,No,Yes,No,Not Applicable,Too many ads,4.0
16,F,City,Basic Membership,2016-05-19,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,07:18:17,13.0,201.6,7351.64,17.0,613.81,No,Yes,Yes,Unsolved,No reason specified,5.0
53,M,City,Platinum Membership,2016-06-23,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,13:24:20,15.0,319.85,23203.83,10.0,1198.4267519500622,No,Yes,Yes,No Information Available,Reasonable Price,2.0
13,M,Village,Gold Membership,2017-12-21,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,12:49:10,8.0,1281.14,43962.92,13.0,707.12,Yes,Yes,No,Not Applicable,Quality Customer Care,2.0
44,F,City,Silver Membership,2017-11-24,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,06:48:26,11.0,738.69,34659.55,10.0,761.74,Yes,No,No,Not Applicable,Poor Product Quality,3.0
34,M,City,Silver Membership,2016-02-16,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,19:08:32,18.0,33.68,5194.23,13.0,1011.270354423022,No,Yes,Yes,Solved in Follow-up,Poor Website,3.0
32,F,Town,Premium Membership,2017-08-10,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,12:42:09,5.0,202.35,13772.56,17.0,738.23,No,Yes,Yes,Solved,Too many ads,3.0
48,M,City,No Membership,2015-06-21,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,13:16:50,16.0,33.9,19080.9,18.0,630.2788814538806,No,Yes,Yes,No Information Available,Poor Customer Service,5.0
27,F,Town,No Membership,2016-10-17,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,19:11:02,8.0,34.48,23963.62,5.0,323.6276650466678,No,Yes,No,Not Applicable,Poor Website,5.0
52,M,City,Silver Membership,2017-11-15,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,05:23:48,11.0,1219.6595173392298,46550.53,15.0,762.95,No,Yes,Yes,No Information Available,Poor Website,3.0
18,M,City,Basic Membership,2017-06-18,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,05:41:07,22.0,151.04,45831.42,6.0,1128.7529680641076,Yes,No,No,Not Applicable,No reason specified,5.0
19,F,Village,Basic Membership,2015-12-19,No,Credit/Debit Card Offers,Desktop,Mobile_Data,00:24:18,5.0,289.7,10815.92,22.0,628.13,Yes,No,Yes,Unsolved,Poor Product Quality,4.0
41,M,City,Gold Membership,2015-11-27,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,18:28:52,10.0,102.03,36328.11,27.0,706.2367981023516,Yes,No,Yes,Unsolved,Poor Product Quality,4.0
45,M,Town,No Membership,2016-05-05,Yes,Without Offers,Smartphone,Fiber_Optic,12:55:11,15.0,660.53,47765.48,20.0,674.27,Yes,No,No,Not Applicable,Poor Customer Service,5.0
44,M,Town,Silver Membership,2016-11-02,Yes,Without Offers,Smartphone,Wi-Fi,02:45:14,15.0,995.52,23184.27,17.0,664.2,Yes,No,Yes,Solved in Follow-up,Poor Website,4.0
44,F,City,Silver Membership,2017-09-09,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,20:49:50,13.0,227.59,30554.36,23.0,732.53,Yes,No,No,Not Applicable,Poor Customer Service,3.0
43,M,City,Premium Membership,2016-08-01,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,16:20:48,12.0,192.8,15212.92,10.0,757.1946491668684,Yes,No,No,Not Applicable,Poor Product Quality,3.0
63,F,Village,Gold Membership,2017-08-27,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,18:05:54,3.0,86.79,23820.15,44.677373565802526,760.51,No,Yes,No,Not Applicable,Poor Product Quality,3.0
39,M,Town,No Membership,2016-10-26,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,02:12:44,6.0,217.99952367981257,48104.04,15.0,630.2579302644116,Yes,No,Yes,Solved,Poor Customer Service,5.0
60,F,City,Premium Membership,2015-02-15,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,00:42:41,8.0,139.37,12707.03,27.0,723.0,No,Yes,No,Not Applicable,Poor Customer Service,3.0
47,M,Town,Platinum Membership,2017-07-19,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,19:18:02,11.0,233.3,96635.9,4.0,231.98386368678632,Yes,No,No,Not Applicable,Quality Customer Care,2.0
33,F,Town,No Membership,2017-11-19,No,Without Offers,Smartphone,Mobile_Data,17:07:44,23.0,90.37,49089.55,27.0,531.71,Yes,No,No,Not Applicable,No reason specified,5.0
15,F,City,Gold Membership,2015-12-23,Yes,Without Offers,Smartphone,Wi-Fi,05:40:33,14.0,33.43,14250.42,14.0,689.73,No,Yes,Yes,Solved,Too many ads,4.0
52,F,City,Platinum Membership,2015-06-22,No,Without Offers,Smartphone,Fiber_Optic,16:35:44,1.0,973.4592010613992,95018.64,19.0,762.49,Yes,No,No,Not Applicable,Products always in Stock,1.0
57,F,Town,Platinum Membership,2015-09-10,Yes,Without Offers,Smartphone,Mobile_Data,08:25:32,10.0,160.6,41515.05,29.192450715401055,817.82,No,Yes,Yes,No Information Available,Reasonable Price,1.0
36,M,City,Platinum Membership,2016-12-20,No,Without Offers,Both,Mobile_Data,00:42:02,10.0,405.71,6022.5,26.0,425.5484200497599,Yes,Yes,No,Not Applicable,Too many ads,3.0
20,M,Town,Gold Membership,2017-04-29,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,15:16:10,14.0,311.01,8189.03,18.0,714.02,No,Yes,No,Not Applicable,Poor Product Quality,3.0
10,F,Town,No Membership,2017-08-29,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,08:37:53,8.0,119.93,20684.11,20.0,554.68,Yes,No,Yes,Unsolved,No reason specified,5.0
33,F,Town,Gold Membership,2016-08-25,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,01:03:32,3.0,297.48,98993.32,2.0,190.674436049105,No,Yes,Yes,Solved in Follow-up,Reasonable Price,2.0
41,M,Town,No Membership,2016-07-07,No,Credit/Debit Card Offers,Desktop,Wi-Fi,13:27:31,11.0,141.81,36009.03,20.0,545.72,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,5.0
23,F,Town,No Membership,2017-02-27,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,12:26:17,16.0,218.69,32801.39,28.0,506.04,Yes,Yes,No,Not Applicable,Poor Product Quality,5.0
50,M,City,Silver Membership,2016-10-02,Yes,Without Offers,Smartphone,Wi-Fi,05:32:53,21.0,281.42,15192.1,10.0,766.77,No,Yes,No,Not Applicable,Poor Customer Service,3.0
48,F,Town,No Membership,2015-05-28,Yes,Without Offers,Desktop,Fiber_Optic,21:40:45,3.0,43.63,25654.35,17.02879238516567,708.14,No,Yes,Yes,Solved,Poor Product Quality,4.0
53,F,Town,Basic Membership,2015-09-17,No,Without Offers,Smartphone,Fiber_Optic,02:20:22,16.0,77.58,28333.46,22.0,123.69309257242878,Yes,No,No,Not Applicable,Poor Product Quality,4.0
47,F,City,Premium Membership,2016-01-17,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,04:51:17,14.0,133.64,35444.27,17.97791427977465,706.3,Yes,No,No,Not Applicable,Poor Website,3.0
59,M,City,No Membership,2017-02-02,No,Without Offers,Desktop,Wi-Fi,13:42:49,11.0,399.61,8058.06,11.0,573.32,Yes,No,No,Not Applicable,Poor Website,5.0
54,F,City,Gold Membership,2015-04-03,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,10:07:38,9.0,157.72,42816.56,46.46931571773204,665.32,Yes,No,Yes,Solved,Poor Product Quality,4.0
30,F,City,Gold Membership,2017-08-17,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,12:31:43,9.0,33.89,43628.16,12.0,357.5501159820218,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,4.0
53,F,Town,Gold Membership,2017-01-17,Yes,Credit/Debit Card Offers,Both,Mobile_Data,19:30:03,15.0,649.33,14764.67,27.0,775.59,Yes,No,Yes,Solved,Poor Website,3.0
13,F,Town,Premium Membership,2016-09-08,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,15:23:34,18.0,826.34,92825.59,16.0,794.65,Yes,Yes,Yes,No Information Available,User Friendly Website,1.0
46,F,City,Basic Membership,2015-01-02,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,06:59:08,11.0,732.81,38191.61,28.0,544.14,Yes,Yes,No,Not Applicable,Too many ads,5.0
20,M,City,No Membership,2016-06-18,Yes,Without Offers,Smartphone,Mobile_Data,21:17:57,17.0,736.93,28730.91,26.0,542.27,No,Yes,No,Not Applicable,Too many ads,5.0
25,F,City,Premium Membership,2016-06-23,No,Without Offers,Desktop,Wi-Fi,09:34:28,24.0,201.11,64514.11,7.0,785.9,No,Yes,No,Not Applicable,User Friendly Website,1.0
39,M,Village,Gold Membership,2016-02-24,No,Without Offers,Smartphone,Wi-Fi,04:57:52,10.0,97.03,43583.86,19.0,784.94,No,Yes,No,Not Applicable,Poor Website,3.0
24,F,Town,Gold Membership,2017-09-30,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,13:44:51,16.0,43.37,2240.78,17.30188526938686,697.44,Yes,No,Yes,No Information Available,Poor Product Quality,4.0
33,M,City,Platinum Membership,2016-01-12,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,07:54:56,20.0,50.35,31424.19,17.244754849216136,1032.9843634324277,Yes,No,No,Not Applicable,Poor Product Quality,3.0
51,F,City,Silver Membership,2017-02-20,No,Without Offers,Smartphone,Wi-Fi,02:00:16,17.0,57.49,6952.65,19.0,665.17,Yes,No,No,Not Applicable,Too many ads,4.0
15,M,Town,Gold Membership,2015-07-13,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,07:59:54,16.0,129.44,37874.2,17.0,288.65726279486194,No,Yes,No,Not Applicable,Too many ads,3.0
44,F,Town,Basic Membership,2015-09-21,Yes,Without Offers,Smartphone,Fiber_Optic,02:15:56,22.0,89.72,22874.81,17.0,663.44,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,4.0
14,M,City,Platinum Membership,2016-10-08,Yes,Without Offers,Smartphone,Mobile_Data,18:44:32,17.0,36.64,31299.28,7.0,289.93717339930987,Yes,No,Yes,Solved in Follow-up,Too many ads,3.0
41,F,Town,No Membership,2015-12-26,Yes,Without Offers,Smartphone,Mobile_Data,04:43:50,10.0,273.37635813099627,48654.56,24.0,606.23,Yes,No,Yes,No Information Available,Too many ads,4.0
36,F,Town,Silver Membership,2016-06-19,No,Without Offers,Desktop,Mobile_Data,03:57:10,7.0,123.58,10008.97,5.0,744.29,Yes,No,Yes,Unsolved,Quality Customer Care,2.0
57,F,City,Gold Membership,2017-12-18,Yes,Without Offers,Desktop,Fiber_Optic,11:28:59,19.0,32.81,43993.4,15.0,711.4211515116216,No,Yes,No,Not Applicable,No reason specified,3.0
39,M,Town,No Membership,2016-12-15,No,Credit/Debit Card Offers,Desktop,Wi-Fi,02:34:12,12.0,157.37,29580.89,13.0,1048.360181151516,No,Yes,Yes,Unsolved,No reason specified,5.0
14,M,City,Basic Membership,2017-04-16,No,Without Offers,Desktop,Fiber_Optic,21:53:43,19.0,56.1,40901.82,8.0,556.76,Yes,No,No,Not Applicable,Poor Customer Service,5.0
55,F,City,Gold Membership,2015-06-18,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,11:12:34,23.0,180.26,3330.76,18.0,709.0667346586499,No,Yes,No,Not Applicable,Too many ads,4.0
21,M,City,Basic Membership,2016-09-17,No,Without Offers,Smartphone,Mobile_Data,19:39:55,5.0,87.77,11690.97,25.0,623.8798454814454,Yes,No,No,Not Applicable,Poor Product Quality,5.0
49,F,Village,Premium Membership,2016-12-18,Yes,Without Offers,Both,Fiber_Optic,13:39:04,8.0,589.46,40995.13,8.0,749.2,Yes,No,No,Not Applicable,Quality Customer Care,2.0
43,M,Town,Premium Membership,2016-08-02,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,17:10:04,21.0,1183.4388090857592,13014.28,5.0,775.41,Yes,No,Yes,Solved in Follow-up,Poor Website,3.0
15,M,Town,Gold Membership,2016-01-29,No,Credit/Debit Card Offers,Desktop,Mobile_Data,12:49:01,16.0,199.03609733501278,4453.05,5.0,688.55,Yes,No,Yes,No Information Available,Poor Website,4.0
18,F,City,No Membership,2015-06-02,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20:28:05,19.0,374.29,46559.19,11.0,671.98,No,Yes,No,Not Applicable,Poor Customer Service,5.0
10,F,City,Basic Membership,2016-10-02,Yes,Without Offers,Desktop,Mobile_Data,08:42:45,11.0,1323.29,25601.44,25.0,216.01074251655643,Yes,No,No,Not Applicable,Too many ads,5.0
44,F,Village,Basic Membership,2015-03-29,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,12:19:21,15.0,33.67,35272.78,12.0,635.0,No,Yes,No,Not Applicable,No reason specified,4.0
27,M,City,Silver Membership,2015-03-08,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,17:15:10,8.0,33.36,14767.62,25.0,762.95,No,Yes,No,Not Applicable,Poor Website,3.0
38,M,Town,Silver Membership,2015-09-16,No,Without Offers,Desktop,Wi-Fi,02:14:17,17.0,55.88,24106.26,10.0,775.39,No,Yes,Yes,Unsolved,Poor Customer Service,3.0
41,F,Village,Platinum Membership,2015-07-12,No,Credit/Debit Card Offers,Desktop,Wi-Fi,13:29:05,13.0,267.92,2278.12,12.0,769.3054939584641,No,Yes,No,Not Applicable,Quality Customer Care,1.0
20,M,Town,No Membership,2015-07-27,No,Without Offers,Desktop,Mobile_Data,08:24:02,12.0,33.03,29842.91,16.0,1059.9670776154007,Yes,No,Yes,Unsolved,No reason specified,4.0
36,M,Town,Platinum Membership,2017-05-01,No,Without Offers,Desktop,Wi-Fi,12:39:15,2.0,71.28,38692.2,18.0,775.88,Yes,No,No,Not Applicable,Too many ads,3.0
53,F,Town,Platinum Membership,2017-08-18,No,Without Offers,Desktop,Fiber_Optic,22:55:38,19.0,33.93,32531.57,27.0,746.04,No,Yes,Yes,Solved in Follow-up,Poor Website,3.0
44,M,City,Basic Membership,2016-04-11,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,19:50:53,15.0,44.76,34131.33,27.0,576.42,No,Yes,No,Not Applicable,Poor Website,5.0
28,F,Village,Platinum Membership,2015-08-12,No,Credit/Debit Card Offers,Desktop,Mobile_Data,14:13:33,18.0,377.75,68086.69,3.0,751.37,No,Yes,Yes,Solved,Reasonable Price,1.0
64,F,Town,Basic Membership,2015-01-25,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,00:50:54,3.0,31.17,40632.31,17.0,661.54,Yes,No,No,Not Applicable,No reason specified,5.0
38,M,City,Basic Membership,2016-02-09,Yes,Without Offers,Desktop,Wi-Fi,11:07:08,19.0,90.4,10614.82,18.0,195.04465412027167,No,Yes,Yes,Solved in Follow-up,Too many ads,5.0
17,M,City,No Membership,2016-09-22,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,01:24:37,3.0,176.64,46279.55,17.064825004693873,670.63,No,Yes,No,Not Applicable,Poor Product Quality,5.0
19,M,Town,Premium Membership,2016-09-05,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,05:49:38,6.0,32.8,4305.1,14.0,764.5,Yes,No,No,Not Applicable,Products always in Stock,1.0
57,F,City,Silver Membership,2017-08-11,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,09:04:33,10.0,541.74,17271.22,5.0,761.69,No,Yes,Yes,Unsolved,Poor Website,3.0
24,F,Town,No Membership,2016-10-01,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,06:10:30,8.0,34.52,49323.57,8.0,1064.2410790721574,Yes,No,No,Not Applicable,Poor Website,5.0
45,M,City,Premium Membership,2015-08-28,Yes,Without Offers,Smartphone,Mobile_Data,08:09:06,12.0,34.39,13985.75,8.0,1130.1943448772188,No,Yes,No,Not Applicable,Poor Product Quality,3.0
54,F,Town,Platinum Membership,2017-01-05,No,Without Offers,Desktop,Mobile_Data,10:23:57,15.0,336.23,9469.46,20.0,721.63,No,Yes,Yes,No Information Available,Too many ads,3.0
61,F,City,Gold Membership,2015-11-30,No,Without Offers,Desktop,Wi-Fi,02:13:51,17.0,166.43,50221.2,3.0,717.13,Yes,No,No,Not Applicable,Quality Customer Care,2.0
41,M,Town,No Membership,2017-10-20,Yes,Without Offers,Smartphone,Wi-Fi,00:36:32,17.0,68.02,45146.85,20.0,672.14,No,Yes,No,Not Applicable,Poor Product Quality,5.0
17,F,Town,Basic Membership,2015-04-30,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,04:37:12,15.0,563.93,8422.67,20.0,682.73,Yes,No,No,Not Applicable,Poor Customer Service,5.0
61,F,Village,Silver Membership,2016-12-24,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,19:08:39,10.0,687.31,46295.79,7.0,610.44,Yes,No,No,Not Applicable,Poor Customer Service,4.0
10,F,Village,Basic Membership,2017-08-29,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,07:58:05,13.0,64.56,16374.14,5.0,672.32,Yes,No,Yes,Solved in Follow-up,Too many ads,5.0
22,M,Village,Premium Membership,2015-10-11,No,Without Offers,Desktop,Wi-Fi,02:15:37,11.0,222.32,6936.05,17.068427047251433,714.2,Yes,Yes,Yes,Solved,Too many ads,3.0
24,M,Town,Basic Membership,2017-10-02,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10:13:14,18.0,31.52,34093.15,8.0,959.6944277499604,Yes,No,Yes,Unsolved,Poor Website,4.0
51,F,Town,Basic Membership,2017-07-30,No,Credit/Debit Card Offers,Desktop,Wi-Fi,00:16:50,13.0,92.72,3587.14,21.0,681.97,No,Yes,No,Not Applicable,No reason specified,4.0
13,M,City,Silver Membership,2015-07-11,No,Without Offers,Smartphone,Fiber_Optic,00:50:21,13.0,124.56,18713.89,10.0,741.8,Yes,No,No,Not Applicable,No reason specified,3.0
40,Unknown,City,Silver Membership,2017-01-01,No,Without Offers,Desktop,Mobile_Data,10:11:30,14.0,333.25,21440.09,18.0,749.31,Yes,No,No,Not Applicable,Products always in Stock,2.0
40,M,City,Basic Membership,2015-08-18,No,Credit/Debit Card Offers,Desktop,Wi-Fi,10:39:07,12.0,186.07,20773.48,20.0,658.56,Yes,No,No,Not Applicable,Poor Product Quality,5.0
11,M,Town,Silver Membership,2017-03-25,Yes,Without Offers,Smartphone,Mobile_Data,11:40:25,9.0,76.2,48897.36,17.0,1078.9736087476788,Yes,No,Yes,Solved,Poor Customer Service,3.0
37,M,Town,No Membership,2015-05-10,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,05:26:05,25.0,198.68,39025.25,8.0,693.24,Yes,No,No,Not Applicable,Poor Product Quality,4.0
21,F,Town,No Membership,2017-08-20,Yes,Without Offers,Smartphone,Fiber_Optic,07:57:05,15.0,788.15,9223.19,16.5408315278284,830.4292517814723,No,Yes,Yes,Unsolved,Poor Product Quality,5.0
23,M,City,No Membership,2016-10-31,Yes,Without Offers,Desktop,Fiber_Optic,16:07:28,12.0,288.72,27903.66,21.0,611.28,No,Yes,Yes,No Information Available,Poor Product Quality,4.0
20,M,City,Basic Membership,2015-10-31,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,03:55:42,7.0,114.13,40909.47,25.0,709.63,No,Yes,Yes,Solved in Follow-up,Poor Website,4.0
42,F,City,Basic Membership,2017-08-31,No,Without Offers,Desktop,Fiber_Optic,15:48:30,12.0,232.9,29367.34,18.0,674.76,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,4.0
11,M,Town,Silver Membership,2016-09-25,Yes,Without Offers,Both,Fiber_Optic,22:32:33,14.0,518.56,33111.03,20.0,643.2,No,Yes,No,Not Applicable,Poor Customer Service,4.0
37,M,Town,Gold Membership,2017-03-19,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,00:07:24,4.0,464.12,26810.05,28.0,714.24,Yes,Yes,Yes,Solved in Follow-up,No reason specified,3.0
21,M,Town,Gold Membership,2016-04-08,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,12:11:49,11.0,70.31,13114.89,11.0,795.13,Yes,No,Yes,No Information Available,Poor Product Quality,3.0
52,M,Town,Silver Membership,2015-10-08,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,23:17:22,9.0,119.47,10101.48,28.0,158.54776452544024,Yes,No,No,Not Applicable,Poor Website,4.0
61,F,Town,Basic Membership,2015-04-30,Yes,Without Offers,Desktop,Fiber_Optic,19:05:47,10.0,607.01,6065.19,17.0,1085.5681144702962,No,Yes,Yes,Solved in Follow-up,Poor Website,4.0
47,M,Town,Silver Membership,2017-04-08,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,02:56:58,13.0,65.89,42054.69,26.0,653.46,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,4.0
27,F,City,Platinum Membership,2015-05-02,Yes,Without Offers,Both,Wi-Fi,19:07:37,9.0,934.54,11902.6,5.0,529.2570175140972,No,Yes,No,Not Applicable,No reason specified,3.0
43,F,Town,Silver Membership,2016-03-02,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,19:35:28,13.0,96.58,22278.92,12.0,666.02,No,Yes,Yes,No Information Available,Poor Product Quality,4.0
13,M,Village,Premium Membership,2015-09-09,No,Credit/Debit Card Offers,Desktop,Mobile_Data,22:57:38,7.0,38.6,57689.38,17.0,751.01,Yes,No,Yes,Solved,Reasonable Price,2.0
60,M,City,No Membership,2017-07-12,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,15:24:00,13.0,223.85,26997.5,7.0,609.27,Yes,No,Yes,Solved in Follow-up,No reason specified,5.0
60,F,Town,Basic Membership,2015-05-19,No,Credit/Debit Card Offers,Both,Mobile_Data,19:23:43,23.0,444.99,46262.63,10.0,611.48,No,Yes,No,Not Applicable,No reason specified,4.0
33,F,Town,Basic Membership,2017-10-04,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,20:38:39,10.0,119.56,14187.91,32.701604380554556,613.92,Yes,No,Yes,Solved in Follow-up,Too many ads,4.0
44,F,Town,Premium Membership,2017-06-13,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,20:29:48,17.0,122.49,53587.12,11.0,757.859569539897,No,Yes,No,Not Applicable,Products always in Stock,1.0
24,F,Town,No Membership,2015-03-16,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,20:48:05,4.0,90.42,18713.35,23.0,267.0056352264851,Yes,No,Yes,Solved in Follow-up,Too many ads,5.0
14,M,Town,Gold Membership,2015-11-19,No,Without Offers,Desktop,Mobile_Data,11:51:24,17.0,1037.9369214001454,13124.45,16.0,749.33,Yes,No,No,Not Applicable,No reason specified,3.0
38,F,Village,Gold Membership,2017-02-09,Yes,Credit/Debit Card Offers,Both,Mobile_Data,08:53:59,13.0,545.89,45723.66,8.0,711.9742622113824,No,Yes,No,Not Applicable,Poor Customer Service,3.0
64,M,Town,Basic Membership,2016-06-03,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,05:49:27,11.0,156.15,9966.83,27.0,351.08139829625543,No,Yes,Yes,Solved,Too many ads,5.0
20,F,City,No Membership,2016-06-17,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,04:54:34,20.0,175.05,44169.15,28.0,619.15,Yes,No,Yes,Unsolved,Poor Website,4.0
39,F,City,Gold Membership,2017-10-27,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20:50:56,9.0,34.93,42965.53,29.0,630.68,No,Yes,Yes,Solved,Poor Product Quality,4.0
19,F,City,Gold Membership,2016-11-11,Yes,Without Offers,Desktop,Wi-Fi,08:15:23,2.0,96.85,5080.55,26.0,756.51,Yes,No,No,Not Applicable,No reason specified,3.0
55,M,Town,Silver Membership,2016-09-11,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,15:44:17,22.0,88.73,23303.36,17.185476325122128,715.62,No,Yes,No,Not Applicable,Too many ads,4.0
49,F,Town,No Membership,2017-09-11,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,16:36:22,13.0,44.04,42081.0,25.0,616.29,No,Yes,No,Not Applicable,Too many ads,4.0
21,M,City,No Membership,2015-04-21,Yes,Without Offers,Desktop,Fiber_Optic,13:54:48,16.0,212.87,38533.84,25.0,580.03,No,Yes,Yes,Unsolved,Poor Website,5.0
52,M,City,No Membership,2016-06-17,No,Gift Vouchers/Coupons,Both,Mobile_Data,08:55:38,2.0,498.83,48477.22,14.0,526.84,No,Yes,No,Not Applicable,Poor Customer Service,5.0
45,M,City,Basic Membership,2016-07-08,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,12:49:25,14.0,398.01,17998.52,8.0,513.37,Yes,No,No,Not Applicable,Poor Customer Service,5.0
31,F,Town,Premium Membership,2017-08-14,Yes,Without Offers,Desktop,Fiber_Optic,20:42:11,12.0,120.63,26692.31,23.0,756.88,Yes,No,No,Not Applicable,Poor Customer Service,3.0
42,F,Village,Gold Membership,2017-06-20,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,23:21:04,11.0,69.33,39146.0,16.0,666.44,No,Yes,No,Not Applicable,Poor Website,4.0
26,M,Town,Basic Membership,2015-11-17,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,23:24:20,13.0,132.47,31925.61,17.387593172887634,654.65,No,Yes,Yes,Solved,Poor Customer Service,5.0
13,F,Town,Premium Membership,2015-11-06,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,20:20:01,11.0,285.95,44852.4,22.0,760.5,Yes,Yes,No,Not Applicable,Poor Customer Service,3.0
60,F,City,Premium Membership,2017-08-02,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,08:42:26,10.0,236.51,10769.83,12.0,782.98,Yes,No,No,Not Applicable,Poor Product Quality,3.0
10,M,Town,Gold Membership,2016-03-06,No,Credit/Debit Card Offers,Desktop,Mobile_Data,12:57:21,16.0,68.59,15825.36,25.0,626.04,No,Yes,Yes,Solved,Too many ads,4.0
19,F,City,Gold Membership,2017-04-25,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,21:46:43,20.0,107.59,21304.11,9.0,727.58,No,Yes,Yes,No Information Available,No reason specified,3.0
