age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,points_per_transaction,transaction_value_per_time_unit,last_visit_hour,last_visit_time_of_day,last_visit_AMPM,joining_day_name,is_weekend
17,M,Town,Platinum Membership,2017-06-13,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,02:05:46,11.0,921.04,50012.94,5.0,754.03,Yes,Yes,No,Not Applicable,Quality Customer Care,1.0,0.015076698150518644,54.30050812125424,2,Night,AM,Tuesday,0
23,F,Town,Premium Membership,2016-10-10,Yes,Without Offers,Desktop,Fiber_Optic,19:10:57,22.0,183.39942384895332,1018.28,6.0,742.58,Yes,No,Yes,Solved in Follow-up,Too many ads,3.0,0.7292493223867699,5.552252993109997,19,Evening,PM,Monday,0
24,F,Town,Gold Membership,2017-12-25,No,Without Offers,Desktop,Wi-Fi,21:52:49,20.0,160.65,20581.78,15.0,694.33,Yes,No,Yes,Solved,Too many ads,4.0,0.03373517742391572,128.11565515094927,21,Night,PM,Monday,0
42,F,Town,Basic Membership,2015-11-01,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,23:10:38,16.0,33.7,18368.89,0.7592736882158704,629.4237578695776,Yes,No,Yes,No Information Available,Poor Customer Service,5.0,0.034265748113771574,545.0709198813056,23,Night,PM,Sunday,1
21,F,City,Basic Membership,2015-04-09,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,14:00:55,10.0,213.17,3206.75,5.0,614.13,Yes,Yes,Yes,No Information Available,Too many ads,4.0,0.19151165510251814,15.043158042876579,14,Afternoon,PM,Thursday,0
18,M,City,Platinum Membership,2016-01-12,Yes,Without Offers,Smartphone,Wi-Fi,05:21:16,23.0,119.08,49594.6,13.0,1013.4452329398036,Yes,No,Yes,No Information Available,Poor Customer Service,3.0,0.020434588300738462,416.4813570708767,5,Morning,AM,Tuesday,0
12,M,City,No Membership,2017-11-15,No,Without Offers,Smartphone,Wi-Fi,21:55:07,9.0,450.77,3766.36,12.0,603.62,Yes,No,No,Not Applicable,Too many ads,5.0,0.16026614556229357,8.355391884996784,21,Night,PM,Wednesday,0
45,M,Town,No Membership,2017-07-06,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,04:10:30,6.0,127.74,45845.27,17.08145381938004,583.2097331642877,Yes,No,Yes,Solved in Follow-up,Too many ads,5.0,0.012721262916856805,358.8951777047127,4,Night,AM,Thursday,0
24,F,Town,Platinum Membership,2017-01-17,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13:12:45,15.0,121.45,11445.47,7.0,757.06,No,Yes,Yes,Unsolved,Too many ads,3.0,0.06614494642858702,94.24018114450391,13,Afternoon,PM,Tuesday,0
12,M,City,No Membership,2017-04-19,Yes,Without Offers,Desktop,Fiber_Optic,04:00:09,10.0,1744.3786338463833,47328.33,21.0,563.12,No,Yes,No,Not Applicable,Poor Customer Service,5.0,0.011898159094140865,27.131913382612503,4,Night,AM,Wednesday,0
16,F,City,Basic Membership,2015-12-06,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,15:43:58,8.0,185.14,31104.22,26.0,541.6,No,Yes,Yes,No Information Available,Too many ads,5.0,0.017412428281435768,168.00378092254513,15,Afternoon,PM,Sunday,1
17,M,Town,Silver Membership,2015-11-09,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,01:05:15,17.0,45.97,17439.49,9.0,795.48,Yes,No,Yes,Solved,Too many ads,3.0,0.0456137192085319,379.36676093104205,1,Night,AM,Monday,0
42,F,City,Basic Membership,2017-12-04,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,16:53:29,8.0,1964.25,47627.62,25.0,653.77,No,Yes,Yes,No Information Available,Too many ads,5.0,0.013726698919660482,24.2472292223495,16,Afternoon,PM,Monday,0
16,F,Town,Silver Membership,2017-10-25,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,07:13:33,10.0,32.91,21971.45,17.0,720.06,No,Yes,No,Not Applicable,Poor Customer Service,3.0,0.032772529805725155,667.6223032512914,7,Morning,AM,Wednesday,0
24,F,Town,Silver Membership,2017-07-27,Yes,Without Offers,Desktop,Mobile_Data,00:09:05,10.0,920.42,40487.97,12.0,770.94,Yes,No,Yes,Solved,Products always in Stock,2.0,0.019041211500601292,43.98858129984138,0,Night,AM,Thursday,0
10,M,Town,Platinum Membership,2015-08-09,No,Without Offers,Desktop,Wi-Fi,23:18:34,9.0,312.12,80397.94,11.077880657607707,806.22,Yes,Yes,Yes,Solved,Products always in Stock,1.0,0.0100278688732572,257.5866333461489,23,Night,PM,Sunday,1
23,F,City,Basic Membership,2017-02-10,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,16:49:28,10.0,34.72,4874.7,5.0,509.16,No,Yes,No,Not Applicable,Too many ads,5.0,0.10444950458489755,140.40034562211983,16,Afternoon,PM,Friday,0
39,M,Town,Premium Membership,2017-10-10,No,Without Offers,Smartphone,Mobile_Data,23:57:13,4.0,397.22,23474.9,15.0,765.85,Yes,No,Yes,Solved in Follow-up,Poor Website,3.0,0.032624207131872765,59.0979809677257,23,Night,PM,Tuesday,0
44,F,Town,No Membership,2016-12-23,Yes,Without Offers,Desktop,Mobile_Data,03:01:10,14.0,321.45,25042.53,12.0,636.3666658240068,No,Yes,No,Not Applicable,Poor Customer Service,5.0,0.025411436696851586,77.9048996733551,3,Night,AM,Friday,0
11,F,Town,Gold Membership,2015-02-24,Yes,Without Offers,Desktop,Mobile_Data,15:54:47,14.0,71.43,9323.64,18.0,700.3287620792634,Yes,No,No,Not Applicable,Too many ads,3.0,0.07511323496823809,130.52834943301133,15,Afternoon,PM,Tuesday,0
17,M,Town,Gold Membership,2017-03-22,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,17:45:01,2.0,510.99,4072.02,22.0,1695.3523331028916,Yes,Yes,Yes,Solved in Follow-up,Poor Website,3.0,0.41634184829713305,7.968883931192391,17,Evening,PM,Wednesday,0
64,M,Village,Gold Membership,2017-01-14,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,08:58:00,22.0,196.88897906806557,3494.93,21.0,709.68,No,Yes,No,Not Applicable,Poor Customer Service,3.0,0.20305986099864662,17.750765007480606,8,Morning,AM,Saturday,1
25,M,City,Gold Membership,2016-02-12,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,17:07:47,23.0,123.3,39025.01,24.0,777.78,No,Yes,Yes,Solved,Too many ads,3.0,0.019930295981986933,316.50454176804544,17,Evening,PM,Friday,0
36,M,City,Gold Membership,2015-10-18,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,07:42:56,14.0,192.1,10740.94,26.0,623.22,Yes,No,No,Not Applicable,Too many ads,4.0,0.05802285461049033,55.91327433628319,7,Morning,AM,Sunday,1
43,F,City,Silver Membership,2015-02-11,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,22:56:22,8.0,216.78,2004.68,22.0,705.55,Yes,No,Yes,Solved in Follow-up,Too many ads,3.0,0.35195143364527004,9.247532060153151,22,Night,PM,Wednesday,0
26,M,Town,Basic Membership,2017-08-01,No,Without Offers,Desktop,Mobile_Data,22:08:43,3.0,30.58,32259.76,18.0,528.41,No,Yes,Yes,Unsolved,Poor Product Quality,5.0,0.01637984907513261,1054.930019620667,22,Night,PM,Tuesday,0
60,M,Town,Premium Membership,2016-11-05,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,19:34:46,20.0,106.84,19714.12,18.0,799.31,Yes,No,No,Not Applicable,Poor Website,3.0,0.04054505095839936,184.52002995132906,19,Evening,PM,Saturday,1
51,M,City,Silver Membership,2015-01-06,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,10:15:20,3.0,501.7,17074.68,17.88358842529871,662.23,No,Yes,Yes,Unsolved,Poor Website,4.0,0.03878432860820818,34.033645604943196,10,Morning,AM,Tuesday,0
56,F,Town,Premium Membership,2017-05-13,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,07:04:45,22.0,30.06,37748.28,12.0,761.21,No,Yes,No,Not Applicable,Poor Customer Service,3.0,0.02016542210664963,1255.7644710578843,7,Morning,AM,Saturday,1
43,M,Town,Platinum Membership,2016-08-11,Yes,Without Offers,Desktop,Fiber_Optic,22:34:26,15.0,31.76,8546.85,10.0,791.21,Yes,No,Yes,Solved in Follow-up,Poor Website,3.0,0.0925732872344782,269.1073677581864,22,Night,PM,Thursday,0
36,M,Town,Gold Membership,2015-03-05,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,09:32:50,15.0,199.33,29455.29,9.0,846.52,Yes,Yes,No,Not Applicable,User Friendly Website,1.0,0.028739150081360597,147.7714844729845,9,Morning,AM,Thursday,0
63,M,Village,Gold Membership,2017-10-19,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,04:05:10,12.0,180.98,21071.33,9.0,729.92,No,Yes,No,Not Applicable,Reasonable Price,2.0,0.034640433233213086,116.42905293402588,4,Night,AM,Thursday,0
52,F,City,Premium Membership,2017-10-17,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,08:04:37,20.0,52.79,9475.13,12.0,768.56,No,Yes,No,Not Applicable,Products always in Stock,2.0,0.08111339897183469,179.4872134874029,8,Morning,AM,Tuesday,0
33,M,Town,Platinum Membership,2017-11-09,No,Gift Vouchers/Coupons,Both,Wi-Fi,02:34:37,7.0,216.77,10614.91,12.0,780.13,Yes,Yes,Yes,Solved,Poor Product Quality,3.0,0.07349379316452047,48.96853808183789,2,Night,AM,Thursday,0
23,F,City,Silver Membership,2016-01-04,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10:28:49,12.0,382.74,39454.65,25.0,730.29,No,Yes,Yes,Unsolved,Poor Customer Service,3.0,0.01850960533169094,103.08473114908293,10,Morning,AM,Monday,0
15,M,Town,No Membership,2016-04-23,No,Without Offers,Desktop,Wi-Fi,18:40:02,14.0,145.41,35634.14,5.0,605.08,Yes,No,Yes,Unsolved,Too many ads,4.0,0.01698034525317575,245.05976205212846,18,Evening,PM,Saturday,1
62,M,City,Premium Membership,2016-06-11,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,00:53:19,4.0,292.28,29995.98,16.11105810866232,706.76,No,Yes,No,Not Applicable,Poor Customer Service,3.0,0.02356182395107611,102.6275489256877,0,Night,AM,Saturday,1
39,M,Town,No Membership,2017-02-13,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,01:46:06,14.0,30.82,47841.07,16.0,624.2126371368238,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,4.0,0.013047631190874782,1552.2735236859182,1,Night,AM,Monday,0
61,F,Town,Basic Membership,2016-09-11,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,10:40:57,15.0,104.0,22288.25,25.0,663.72,Yes,No,Yes,No Information Available,Poor Customer Service,4.0,0.029778919385775017,214.31009615384616,10,Morning,AM,Sunday,1
61,M,Town,No Membership,2016-11-01,No,Without Offers,Desktop,Fiber_Optic,22:14:49,14.0,337.32,9702.88,23.0,683.34,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,4.0,0.07042651254060651,28.764615202181904,22,Night,PM,Tuesday,0
46,M,City,Gold Membership,2017-05-23,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,10:34:37,4.0,757.7,37516.59,2.0,726.86,No,Yes,No,Not Applicable,User Friendly Website,2.0,0.019374362115533422,49.51377854031938,10,Morning,AM,Tuesday,0
25,F,Town,No Membership,2017-06-23,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,07:24:16,22.0,34.71,40439.57,18.0,577.13,Yes,No,No,Not Applicable,Poor Website,5.0,0.014271417821702851,1165.0697205416307,7,Morning,AM,Friday,0
30,M,Town,Silver Membership,2017-09-18,No,Without Offers,Desktop,Fiber_Optic,13:36:40,19.0,46.53,17985.43,16.0,208.33638880251576,No,Yes,Yes,Unsolved,Poor Customer Service,3.0,0.01158362011931412,386.53406404470235,13,Afternoon,PM,Monday,0
29,M,Village,Premium Membership,2016-03-11,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,22:36:00,15.0,218.7,14158.11,29.0,762.05,Yes,No,No,Not Applicable,Poor Product Quality,3.0,0.05382427456772125,64.73758573388204,22,Night,PM,Friday,0
36,F,City,Platinum Membership,2017-10-12,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,22:48:21,13.0,244.34,67129.14,6.0,781.4608474594039,Yes,No,No,Not Applicable,User Friendly Website,1.0,0.011641156842757168,274.73659654579683,22,Night,PM,Thursday,0
45,M,City,No Membership,2017-11-23,Yes,Without Offers,Smartphone,Wi-Fi,17:20:31,18.0,66.17,12528.9,7.0,205.868112600564,No,Yes,No,Not Applicable,Poor Product Quality,5.0,0.01643145947374183,189.34411364666767,17,Evening,PM,Thursday,0
35,M,Town,Premium Membership,2017-12-14,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,02:05:00,16.0,239.6737577548514,37330.08,9.0,748.6441211501293,No,Yes,No,Not Applicable,Poor Website,3.0,0.020054715155984913,155.75372268407796,2,Night,AM,Thursday,0
57,M,Town,Platinum Membership,2016-10-15,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,08:20:27,7.0,600.79,88245.8,5.0,731.19,Yes,Yes,Yes,No Information Available,User Friendly Website,2.0,0.008285833433432527,146.8829374656702,8,Morning,AM,Saturday,1
10,F,Town,Basic Membership,2017-03-20,No,Without Offers,Smartphone,Fiber_Optic,22:33:38,18.0,1049.8507395214513,6736.52,16.0,547.88,Yes,No,Yes,No Information Available,Too many ads,5.0,0.08132982608230956,6.41664547769017,22,Night,PM,Monday,0
64,M,Town,Basic Membership,2015-05-13,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,05:13:06,19.0,621.95,4558.58,24.0,629.63,No,Yes,No,Not Applicable,Too many ads,4.0,0.1381197653655305,7.329495940188117,5,Morning,AM,Wednesday,0
47,F,Town,Silver Membership,2015-05-11,No,Without Offers,Smartphone,Fiber_Optic,12:28:11,14.0,30.96,46366.48,9.0,787.04,No,Yes,Yes,No Information Available,Poor Customer Service,3.0,0.01697433145669026,1497.625322997416,12,Afternoon,PM,Monday,0
16,F,City,Platinum Membership,2015-02-13,No,Without Offers,Desktop,Fiber_Optic,00:36:16,6.0,52.73,9987.62,15.0,709.65,No,Yes,No,Not Applicable,Too many ads,3.0,0.07105296356889829,189.41058221126497,0,Night,AM,Friday,0
64,M,City,Gold Membership,2015-10-11,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,05:20:26,14.0,822.28,44148.26,11.0,812.44,No,Yes,No,Not Applicable,Quality Customer Care,1.0,0.01840253726873947,53.690056914919495,5,Morning,AM,Sunday,1
63,F,Town,Gold Membership,2016-08-05,No,Without Offers,Smartphone,Wi-Fi,10:18:39,19.0,32.74,36063.83,21.0,760.81,No,Yes,No,Not Applicable,Poor Customer Service,3.0,0.02109620636521412,1101.5219914477702,10,Morning,AM,Friday,0
40,F,Town,Silver Membership,2015-02-20,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,20:20:30,5.0,97.26,54303.38,3.0,265.79891815789927,No,Yes,No,Not Applicable,User Friendly Website,2.0,0.004894703021393867,558.3320995270409,20,Evening,PM,Friday,0
16,M,City,Platinum Membership,2015-01-29,No,Without Offers,Smartphone,Mobile_Data,11:32:45,22.0,296.1,32402.34,15.276774369321878,751.18,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,3.0,0.023182893581142595,109.4303951367781,11,Morning,AM,Thursday,0
24,M,City,Platinum Membership,2017-09-24,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,08:37:44,14.0,118.52,85602.35,9.357689005692912,773.09,Yes,No,Yes,Solved in Follow-up,User Friendly Website,2.0,0.009031177298286787,722.2607998650018,8,Morning,AM,Sunday,1
37,M,Village,Gold Membership,2015-09-06,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,20:21:17,7.0,167.76,44323.94,8.0,758.89,Yes,No,Yes,Solved in Follow-up,Poor Website,3.0,0.017121447235963226,264.210419647115,20,Evening,PM,Sunday,1
10,F,City,No Membership,2017-01-10,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,06:09:30,18.0,117.52,45905.76,17.74012453421978,633.91,Yes,No,Yes,Unsolved,Poor Product Quality,5.0,0.013808942494362361,390.6208304969367,6,Morning,AM,Tuesday,0
55,F,Town,Gold Membership,2017-10-07,Yes,Credit/Debit Card Offers,Both,Mobile_Data,17:49:39,2.0,750.12,59660.13,10.424621154651977,805.62,No,Yes,Yes,No Information Available,Reasonable Price,1.0,0.013503490522062222,79.53411454167333,17,Evening,PM,Saturday,1
47,F,Town,Silver Membership,2015-11-16,No,Credit/Debit Card Offers,Desktop,Wi-Fi,04:42:35,4.0,221.5,26840.27,26.0,630.59,No,Yes,Yes,No Information Available,Poor Product Quality,4.0,0.023494174984081757,121.17503386004515,4,Night,AM,Monday,0
24,F,City,Basic Membership,2017-02-07,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,03:54:52,10.0,214.91,41837.26,21.0,646.4984917836202,No,Yes,Yes,Unsolved,Poor Customer Service,4.0,0.01545269675365022,194.67339816667445,3,Night,AM,Tuesday,0
43,M,Village,Gold Membership,2015-02-13,No,Without Offers,Desktop,Wi-Fi,01:57:46,9.0,35.23,926.03,17.128230774944935,730.26,No,Yes,No,Not Applicable,Too many ads,3.0,0.7885921622409642,26.28526823729776,1,Night,AM,Friday,0
58,M,City,No Membership,2017-03-08,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,13:51:45,23.0,160.39,46036.31,17.655816025070166,683.48,Yes,No,Yes,Unsolved,Poor Customer Service,5.0,0.014846541784083043,287.02730843568804,13,Afternoon,PM,Wednesday,0
42,M,Town,Platinum Membership,2016-03-21,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,11:30:09,17.0,838.33,39168.15,27.0,766.97,Yes,No,No,Not Applicable,Poor Website,3.0,0.01958147116981527,46.721637064163275,11,Morning,AM,Monday,0
11,M,Town,Silver Membership,2017-06-23,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,02:09:00,7.0,133.94,13433.8,13.0,647.59,No,Yes,No,Not Applicable,Poor Customer Service,4.0,0.04820601765695485,100.29714797670599,2,Night,AM,Friday,0
54,M,Town,Gold Membership,2017-09-08,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:33:27,14.0,537.79,6006.95,14.993457561452118,793.91,No,Yes,No,Not Applicable,Poor Website,3.0,0.13216524192809995,11.169694490414475,23,Night,PM,Friday,0
52,F,City,Gold Membership,2015-07-13,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,00:38:18,3.0,33.77,25044.95,6.0,783.04,No,Yes,Yes,Solved,Poor Website,3.0,0.03126538483806116,741.6331063073734,0,Night,AM,Monday,0
47,F,City,Platinum Membership,2016-12-17,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,00:46:46,8.0,210.3412401975251,14972.61,17.0,706.31,No,Yes,Yes,Solved,Poor Website,3.0,0.04717347209337583,71.1824746585105,0,Night,AM,Saturday,1
13,F,City,Premium Membership,2015-11-08,No,Without Offers,Desktop,Wi-Fi,23:30:32,10.0,374.53,3892.28,28.0,1008.790219494279,No,Yes,No,Not Applicable,Too many ads,3.0,0.25917719678293416,10.392438522948764,23,Night,PM,Sunday,1
13,M,City,Gold Membership,2017-10-01,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:15:09,5.0,547.36,47645.45,21.0,796.59,No,Yes,No,Not Applicable,Poor Website,3.0,0.0167191200838695,87.0459112832505,23,Night,PM,Sunday,1
56,M,Town,Basic Membership,2015-03-07,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,17:24:17,14.0,546.1,23986.07,6.0,658.37,No,Yes,No,Not Applicable,Poor Product Quality,4.0,0.02744801461848481,43.92248672404321,17,Evening,PM,Saturday,1
35,M,Town,Gold Membership,2015-01-16,Yes,Without Offers,Smartphone,Wi-Fi,01:59:42,4.0,80.44,88932.02,10.287556612631446,716.52,No,Yes,No,Not Applicable,Quality Customer Care,2.0,0.008056940571011431,1105.5696171059176,1,Night,AM,Friday,0
15,M,Town,Platinum Membership,2017-05-05,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,13:54:15,21.0,50.61,42776.19,26.0,738.0,No,Yes,Yes,Unsolved,Too many ads,3.0,0.017252588414255688,845.2122110254891,13,Afternoon,PM,Friday,0
42,F,City,Basic Membership,2016-06-01,No,Without Offers,Smartphone,Wi-Fi,04:29:24,7.0,237.66061748920453,16515.7,13.0,638.9880593512855,No,Yes,Yes,Solved,Too many ads,4.0,0.038689735182358936,69.49279259846327,4,Night,AM,Wednesday,0
44,F,Town,Silver Membership,2015-03-29,Yes,Without Offers,Desktop,Wi-Fi,12:59:55,22.0,74.9,30315.73,24.0,649.15,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,4.0,0.021412976035873124,404.7493991989319,12,Afternoon,PM,Sunday,1
16,M,Town,Platinum Membership,2016-09-29,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,22:22:47,7.0,117.54,33746.86,18.0,730.63,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,3.0,0.021650310577043315,287.10957971754294,22,Night,PM,Thursday,0
64,M,Town,Platinum Membership,2017-08-30,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,12:28:33,16.0,200.9516790979424,36915.82,4.0,799.16,No,Yes,No,Not Applicable,Reasonable Price,2.0,0.02164817143436066,183.70495915093846,12,Afternoon,PM,Wednesday,0
62,M,Town,Platinum Membership,2015-07-17,No,Credit/Debit Card Offers,Desktop,Wi-Fi,03:07:58,15.0,210.9524214996764,28603.66,26.0,1157.4265363052125,Yes,No,Yes,Solved,Poor Product Quality,3.0,0.04046428101526911,135.59294459221877,3,Night,AM,Friday,0
12,F,City,No Membership,2017-05-05,No,Credit/Debit Card Offers,Desktop,Wi-Fi,15:11:56,16.0,31.93,6928.16,13.0,565.33,Yes,No,Yes,Solved in Follow-up,Too many ads,5.0,0.08159886607699592,216.97964296899468,15,Afternoon,PM,Friday,0
61,F,Town,Basic Membership,2015-12-14,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10:30:19,14.0,74.82,43020.91,14.0,534.71,Yes,No,Yes,Unsolved,Poor Website,5.0,0.012429072281362714,574.9921144079124,10,Morning,AM,Monday,0
38,F,City,Gold Membership,2015-01-12,Yes,Without Offers,Desktop,Mobile_Data,17:29:40,11.0,605.6948109373192,57274.2,13.0,817.84,Yes,Yes,No,Not Applicable,Quality Customer Care,1.0,0.014279378847718521,94.55950251805453,17,Evening,PM,Monday,0
59,F,Town,No Membership,2015-08-26,No,Credit/Debit Card Offers,Desktop,Mobile_Data,05:02:43,21.0,30.13,12333.18,8.0,506.07,No,Yes,No,Not Applicable,Poor Website,5.0,0.04103321284534889,409.3322270162629,5,Morning,AM,Wednesday,0
32,M,Town,Silver Membership,2017-10-15,No,Without Offers,Smartphone,Mobile_Data,21:22:30,22.0,62.14,34384.02,26.0,739.01,No,Yes,Yes,No Information Available,Poor Product Quality,3.0,0.021492833007891458,553.3315094946894,21,Night,PM,Sunday,1
23,M,Village,Silver Membership,2017-03-19,No,Without Offers,Desktop,Fiber_Optic,20:49:21,15.0,70.72,36062.37,21.0,624.35,No,Yes,Yes,Unsolved,Poor Website,4.0,0.01731306067793104,509.93170248868785,20,Evening,PM,Sunday,1
50,F,Town,Silver Membership,2017-11-17,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,01:45:37,9.0,590.93,12119.48,11.0,700.69,No,Yes,No,Not Applicable,Too many ads,3.0,0.057815186790192326,20.50916352190615,1,Night,AM,Friday,0
49,F,Village,Gold Membership,2017-09-23,No,Gift Vouchers/Coupons,Both,Fiber_Optic,15:12:15,15.0,450.74,66048.97,11.549522486049035,798.45,Yes,No,Yes,Unsolved,User Friendly Website,1.0,0.012088757780779927,146.53452100989483,15,Afternoon,PM,Saturday,1
50,F,Town,Basic Membership,2015-04-15,No,Without Offers,Smartphone,Wi-Fi,03:29:43,9.0,959.2141673319423,29802.16,27.0,685.61,No,Yes,Yes,Unsolved,Poor Product Quality,4.0,0.023005379475850074,31.069349280875212,3,Night,AM,Wednesday,0
23,M,Town,Silver Membership,2016-01-26,Yes,Without Offers,Desktop,Fiber_Optic,15:55:19,13.0,36.83,9968.73,16.0,708.35,Yes,No,No,Not Applicable,Poor Customer Service,4.0,0.07105719585142742,270.66874830301384,15,Afternoon,PM,Tuesday,0
31,F,City,No Membership,2017-08-12,No,Without Offers,Smartphone,Fiber_Optic,19:40:38,19.0,205.0239793218323,21436.68,23.0,601.41,Yes,No,No,Not Applicable,Too many ads,5.0,0.028055183918405273,104.5569404657306,19,Evening,PM,Saturday,1
20,F,City,Silver Membership,2015-08-31,No,Credit/Debit Card Offers,Desktop,Mobile_Data,15:11:15,11.0,33.46,42665.11,25.0,711.2137017908265,Yes,No,No,Not Applicable,Poor Website,3.0,0.016669679318553884,1275.1078900179318,15,Afternoon,PM,Monday,0
55,F,Town,No Membership,2015-01-27,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,14:34:02,22.0,53.6,41022.47,21.0,600.54,No,Yes,No,Not Applicable,Poor Customer Service,5.0,0.014639294025932616,765.3445895522389,14,Afternoon,PM,Tuesday,0
61,F,Village,Gold Membership,2017-01-03,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,05:33:30,21.0,292.21,18196.78,25.0,742.34,Yes,No,No,Not Applicable,Too many ads,3.0,0.04079512968777993,62.27295438212245,5,Morning,AM,Tuesday,0
49,M,Village,Basic Membership,2016-05-22,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,13:37:42,15.0,604.14,49634.79,29.0,684.54,No,Yes,Yes,No Information Available,Too many ads,5.0,0.013791536138261085,82.15776144602245,13,Afternoon,PM,Sunday,1
56,F,Village,Gold Membership,2016-04-25,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,11:34:09,11.0,35.63,14475.34,15.0,793.06,Yes,No,No,Not Applicable,Poor Product Quality,3.0,0.05478696873441314,406.2683132191973,11,Morning,AM,Monday,0
22,M,Town,Platinum Membership,2017-05-24,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,18:11:40,14.0,658.06,2176.69,28.0,756.82,No,Yes,No,Not Applicable,Too many ads,3.0,0.3476930568891298,3.307737896240465,18,Evening,PM,Wednesday,0
11,M,Village,Platinum Membership,2017-12-06,Yes,Credit/Debit Card Offers,Both,Wi-Fi,04:50:12,10.0,824.19,42972.4,3.0,814.96,No,Yes,Yes,Unsolved,Quality Customer Care,1.0,0.018964730850499392,52.13894854341839,4,Night,AM,Wednesday,0
34,M,City,No Membership,2016-01-29,No,Credit/Debit Card Offers,Desktop,Mobile_Data,11:40:44,14.0,325.1,8454.11,22.0,583.84,No,Yes,No,Not Applicable,Too many ads,5.0,0.06905990104221497,26.004644724700093,11,Morning,AM,Friday,0
62,M,Town,No Membership,2017-04-10,No,Without Offers,Desktop,Wi-Fi,11:41:38,13.0,30.09,48568.05,12.0,338.68268141564744,No,Yes,No,Not Applicable,Poor Website,4.0,0.006973363794009589,1614.0927218344966,11,Morning,AM,Monday,0
63,M,Town,Premium Membership,2016-04-27,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,01:29:08,1.0,356.06,88592.23,12.0,775.6473528112565,No,Yes,No,Not Applicable,Quality Customer Care,1.0,0.008755252608623313,248.81264393641518,1,Night,AM,Wednesday,0
