age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
11,M,City,Premium Membership,2017-05-15,,Gift Vouchers/Coupons,,Mobile_Data,08:45:03,4.0,377.85,98601.01,15.0,795.81,Yes,Yes,No,Not Applicable,Quality Customer Care,1.0
23,M,City,Basic Membership,2015-10-26,No,Without Offers,Smartphone,Mobile_Data,03:59:11,16.0,303.89,8126.31,11.0,667.39,No,Yes,No,Not Applicable,,4.0
10,M,Town,Premium Membership,2016-06-16,No,Without Offers,Desktop,Wi-Fi,14:21:57,6.0,64.79,12343.71,,720.69,No,Yes,Yes,Solved in Follow-up,Too many ads,3.0
11,M,,Platinum Membership,2017-01-27,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,01:55:18,21.0,42.03,48741.79,8.0,,Yes,No,Yes,Solved in Follow-up,Too many ads,3.0
24,M,Town,No Membership,2015-09-25,,Credit/Debit Card Offers,Smartphone,Mobile_Data,15:34:28,7.0,121.52,1126.73,10.0,562.22,No,Yes,No,Not Applicable,Poor Product Quality,5.0
51,M,Town,Gold Membership,2015-09-23,Yes,,Smartphone,Mobile_Data,16:30:01,13.0,53.5,25560.77,17.0,70.05714746063789,Yes,No,No,Not Applicable,Poor Website,4.0
54,M,,Platinum Membership,2015-09-28,Yes,Without Offers,Smartphone,Fiber_Optic,05:39:46,12.0,1267.66,38244.3,18.0,741.64,No,Yes,No,Not Applicable,,3.0
12,F,Town,Platinum Membership,2015-03-23,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,22:49:15,18.0,170.91,38012.69,16.0,717.64,Yes,No,Yes,Solved,Poor Customer Service,3.0
27,F,Town,No Membership,2015-03-28,,Credit/Debit Card Offers,,Fiber_Optic,14:09:03,9.0,151.58,806.71,13.0,664.27,No,Yes,Yes,Unsolved,Poor Customer Service,5.0
57,M,City,Gold Membership,2015-12-03,No,Gift Vouchers/Coupons,Both,Mobile_Data,18:35:06,8.0,241.97,62564.71,3.0,479.73202422292616,No,Yes,No,Not Applicable,Reasonable Price,2.0
25,F,Town,Basic Membership,2016-01-17,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,02:22:12,14.0,181.32,21120.46,22.0,271.2626012936333,No,Yes,Yes,Unsolved,,4.0
56,F,Village,Silver Membership,2015-08-13,No,Without Offers,Desktop,Mobile_Data,09:54:17,,115.11,95803.07,8.0,774.99,Yes,No,No,Not Applicable,User Friendly Website,2.0
55,F,,Platinum Membership,2016-05-16,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,00:06:16,21.0,1620.8992500648346,42924.47,,1120.2536227274777,No,Yes,Yes,Solved,Quality Customer Care,1.0
33,M,Town,Gold Membership,2017-07-26,No,Without Offers,,Wi-Fi,16:25:02,22.0,30.67,33806.15,11.0,1122.210935584102,Yes,No,Yes,No Information Available,Too many ads,4.0
44,M,Town,Gold Membership,2017-03-27,No,Credit/Debit Card Offers,Both,Mobile_Data,22:43:08,21.0,379.4,95041.82,,777.34,Yes,Yes,Yes,Solved,User Friendly Website,1.0
33,M,Town,Silver Membership,2016-03-23,No,Without Offers,,Mobile_Data,14:35:00,13.0,45.84,11218.83,21.0,368.4552886467997,No,Yes,Yes,Solved,,4.0
30,M,Town,Silver Membership,2015-01-14,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,23:30:21,18.0,64.01,69040.35,1.0,713.16,No,Yes,Yes,Solved,Reasonable Price,2.0
57,M,Village,Silver Membership,2015-01-14,No,Credit/Debit Card Offers,Desktop,Mobile_Data,01:19:32,2.0,,37769.73,19.0,671.98,Yes,No,No,Not Applicable,Poor Product Quality,4.0
18,F,City,Basic Membership,2017-04-20,No,Without Offers,Smartphone,Mobile_Data,03:55:49,18.0,76.36,44300.91,,685.41,Yes,No,No,Not Applicable,Poor Customer Service,4.0
33,M,City,Silver Membership,2016-07-05,,Without Offers,Both,Fiber_Optic,06:19:31,7.0,965.41,18167.48,24.0,1068.4901006042198,Yes,No,No,Not Applicable,,4.0
59,M,Town,No Membership,2016-08-15,No,Credit/Debit Card Offers,Desktop,Mobile_Data,21:41:49,16.0,197.05,10578.9,10.0,902.3926334831152,Yes,No,No,Not Applicable,Poor Customer Service,4.0
37,F,Town,Premium Membership,2015-06-12,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,02:34:44,15.0,54.19,78952.2,16.0,818.89,Yes,No,Yes,No Information Available,Reasonable Price,1.0
34,F,Town,Basic Membership,2017-10-20,No,Credit/Debit Card Offers,Both,Mobile_Data,11:07:55,13.0,354.99,23976.91,28.0,684.46,No,Yes,No,Not Applicable,,4.0
55,F,Village,Gold Membership,2015-03-23,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,18:44:50,13.0,33.67,12473.25,2.0,709.16,Yes,No,Yes,Unsolved,Quality Customer Care,2.0
20,F,Town,No Membership,2017-09-18,Yes,Credit/Debit Card Offers,,Mobile_Data,13:39:48,16.0,86.19,3109.53,,580.29,Yes,No,No,Not Applicable,Poor Product Quality,5.0
36,F,,Basic Membership,2015-05-18,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,21:09:49,,945.444885721966,31703.8,10.0,612.51,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,5.0
16,F,,No Membership,2017-04-13,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,09:42:51,13.0,76.34,27113.0,7.0,,No,Yes,Yes,Solved,Too many ads,5.0
18,M,,Silver Membership,2015-07-20,No,Credit/Debit Card Offers,Desktop,Wi-Fi,20:39:40,11.0,155.77,17106.72,28.0,783.99,Yes,No,No,Not Applicable,,3.0
48,F,Town,Silver Membership,2017-12-10,Yes,Without Offers,Smartphone,Fiber_Optic,22:15:24,19.0,726.09,20025.09,18.0,683.96,No,Yes,No,Not Applicable,Poor Product Quality,4.0
13,M,City,Platinum Membership,2015-08-10,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,08:04:16,5.0,688.61,40858.17,4.0,745.34,Yes,No,Yes,Solved,Quality Customer Care,2.0
29,F,City,Basic Membership,2015-02-22,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,20:34:00,7.0,298.7,17367.11,5.0,660.33,No,Yes,Yes,No Information Available,Poor Website,5.0
12,F,City,Silver Membership,2015-09-15,Yes,Gift Vouchers/Coupons,,Wi-Fi,14:37:58,12.0,37.32,34694.41,19.0,754.96,Yes,No,No,Not Applicable,Too many ads,3.0
36,M,Village,No Membership,2016-04-19,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,06:20:31,14.0,193.02,17948.02,11.0,920.7231317284972,Yes,No,No,Not Applicable,Poor Product Quality,5.0
35,F,Village,Basic Membership,2015-09-25,No,Gift Vouchers/Coupons,,Wi-Fi,17:14:39,10.0,40.7,4413.84,17.0,657.58,Yes,No,Yes,Solved in Follow-up,Poor Website,4.0
12,M,Village,Basic Membership,2017-10-17,No,Without Offers,Desktop,Wi-Fi,06:37:21,6.0,76.55,43764.6,,563.01,Yes,No,Yes,Solved in Follow-up,,5.0
43,F,Town,Gold Membership,2017-07-31,Yes,Without Offers,Smartphone,Fiber_Optic,13:09:39,23.0,44.63,35788.78,27.0,1024.6249721091413,Yes,No,No,Not Applicable,,3.0
63,F,City,Basic Membership,2017-05-24,,Gift Vouchers/Coupons,Both,Fiber_Optic,13:34:06,3.0,471.23,6955.83,5.0,684.55,Yes,No,Yes,No Information Available,Poor Product Quality,4.0
30,M,City,Gold Membership,2017-09-16,No,Without Offers,Smartphone,Mobile_Data,04:29:58,21.0,167.33,32952.8,,623.92,Yes,No,No,Not Applicable,Poor Product Quality,4.0
33,M,City,No Membership,2016-04-04,,Gift Vouchers/Coupons,Desktop,Mobile_Data,01:56:17,18.0,195.99,1228.07,23.0,703.79,No,Yes,No,Not Applicable,,4.0
49,F,Town,Premium Membership,2017-01-07,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,12:56:21,8.0,823.34,19850.62,8.0,732.08,Yes,No,No,Not Applicable,Poor Customer Service,3.0
29,M,City,No Membership,2017-05-14,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,06:43:17,12.0,51.34,40555.49,5.0,147.70408518676,Yes,No,No,Not Applicable,,4.0
59,M,,No Membership,2016-10-31,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,02:59:25,13.0,126.53,44348.53,13.0,689.19,No,Yes,Yes,Solved,Poor Website,4.0
46,F,City,Premium Membership,2015-01-10,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,16:46:08,13.0,1140.04,10977.27,21.0,727.83,Yes,Yes,Yes,Solved in Follow-up,,3.0
45,M,City,Premium Membership,2016-03-27,No,Without Offers,Desktop,Fiber_Optic,06:45:41,3.0,104.34,41094.77,20.0,757.61,No,Yes,Yes,No Information Available,Poor Customer Service,3.0
44,M,,Premium Membership,2017-03-18,Yes,Without Offers,,Fiber_Optic,09:28:39,12.0,2195.4060267752584,43963.22,,730.24,No,Yes,Yes,Solved in Follow-up,Too many ads,3.0
19,F,,Basic Membership,2016-11-03,Yes,Credit/Debit Card Offers,Both,Wi-Fi,08:48:05,5.0,535.89,11677.18,23.0,555.49,No,Yes,Yes,No Information Available,,5.0
51,F,Town,No Membership,2016-02-03,Yes,Without Offers,Both,Wi-Fi,14:16:31,16.0,692.17,39237.56,21.0,558.37,Yes,No,Yes,Unsolved,,5.0
31,M,,Platinum Membership,2015-04-02,No,Credit/Debit Card Offers,,Wi-Fi,03:51:26,21.0,395.94,78980.02,2.0,775.36,Yes,Yes,No,Not Applicable,Products always in Stock,2.0
24,M,Village,Gold Membership,2017-06-08,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,19:13:17,12.0,152.85,47476.2,22.0,693.95,No,Yes,Yes,Solved in Follow-up,Too many ads,4.0
28,M,City,No Membership,2015-04-17,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,17:19:26,11.0,42.03,42772.49,5.0,654.69,Yes,No,No,Not Applicable,Poor Customer Service,4.0
11,M,Town,No Membership,2017-01-27,No,Without Offers,Smartphone,Wi-Fi,03:33:38,4.0,34.66,28478.32,25.0,618.96,No,Yes,No,Not Applicable,,4.0
23,F,City,Basic Membership,2016-11-09,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,14:55:50,15.0,,5999.82,5.0,1116.7267950461337,No,Yes,Yes,Unsolved,Poor Product Quality,4.0
61,F,City,Platinum Membership,2017-03-18,No,Credit/Debit Card Offers,Desktop,Wi-Fi,12:06:37,12.0,58.7,12879.91,5.0,,No,Yes,No,Not Applicable,Poor Product Quality,3.0
39,M,Town,No Membership,2016-04-28,Yes,Without Offers,Desktop,Wi-Fi,15:53:46,24.0,991.0109023587268,43504.74,,504.45,Yes,No,Yes,Unsolved,,5.0
44,M,,Gold Membership,2015-11-23,No,Gift Vouchers/Coupons,,Fiber_Optic,10:02:43,7.0,40.15,12505.72,7.0,707.49,No,Yes,Yes,Solved,Poor Product Quality,3.0
49,M,Town,No Membership,2015-09-13,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,01:34:43,5.0,132.52,41439.9,6.0,520.27,No,Yes,No,Not Applicable,Too many ads,5.0
40,F,City,Basic Membership,2015-07-02,Yes,Without Offers,Both,Mobile_Data,20:11:26,14.0,223.96,28131.65,23.0,696.71,No,Yes,No,Not Applicable,Poor Customer Service,5.0
24,M,Town,No Membership,2015-01-25,No,Without Offers,,Mobile_Data,23:14:54,3.0,250.89,7986.83,27.0,542.5,Yes,No,No,Not Applicable,Poor Website,5.0
54,F,,No Membership,2015-06-21,Yes,Credit/Debit Card Offers,,Mobile_Data,22:57:30,,31.14,43532.35,,623.01,No,Yes,Yes,Solved in Follow-up,,5.0
64,M,Town,No Membership,2017-06-07,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,11:06:06,11.0,752.53,48279.36,9.0,699.08,No,Yes,Yes,Solved,Poor Customer Service,5.0
43,M,Village,Gold Membership,2015-09-18,Yes,Without Offers,Smartphone,Mobile_Data,22:56:08,15.0,543.49,25951.28,16.0,659.94,Yes,Yes,No,Not Applicable,Poor Customer Service,4.0
39,F,Town,No Membership,2017-04-23,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10:31:38,11.0,46.63,16024.68,25.0,670.3,Yes,No,Yes,No Information Available,Poor Website,5.0
61,M,City,Platinum Membership,2015-12-12,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,12:32:47,11.0,215.46,38103.37,23.0,767.72,Yes,No,No,Not Applicable,Poor Customer Service,3.0
45,F,City,Silver Membership,2017-10-28,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,07:10:41,19.0,33.98,12281.29,18.0,647.66,Yes,No,No,Not Applicable,Poor Website,4.0
15,F,City,No Membership,2016-05-11,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,02:00:23,14.0,157.28,2105.14,12.0,704.86,No,Yes,Yes,No Information Available,Too many ads,4.0
42,M,Town,Platinum Membership,2016-03-21,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,12:56:51,21.0,125.85,40580.09,29.0,731.31,No,Yes,No,Not Applicable,Too many ads,3.0
36,M,City,Basic Membership,2017-07-22,Yes,Without Offers,Desktop,Fiber_Optic,14:45:01,8.0,1135.37,38370.83,18.0,,No,Yes,Yes,Unsolved,Poor Website,5.0
41,M,Town,Gold Membership,2015-04-24,,Gift Vouchers/Coupons,Both,Mobile_Data,05:05:13,14.0,653.55,46111.63,18.0,838.07,No,Yes,Yes,Unsolved,User Friendly Website,1.0
27,F,Town,Gold Membership,2016-09-11,Yes,Without Offers,Both,Fiber_Optic,00:53:30,,1352.64,11101.46,27.0,1141.276711611721,No,Yes,Yes,Unsolved,Poor Product Quality,4.0
31,F,Town,No Membership,2016-10-21,,Gift Vouchers/Coupons,,Wi-Fi,11:56:24,18.0,30.72,5096.6,5.0,710.19,No,Yes,No,Not Applicable,Poor Product Quality,4.0
11,M,Village,Premium Membership,2016-10-28,,Without Offers,Desktop,Fiber_Optic,19:49:04,19.0,509.58,40922.16,12.0,833.0,Yes,Yes,No,Not Applicable,Products always in Stock,1.0
41,M,Town,No Membership,2017-08-10,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:18:58,13.0,75.0,27444.67,5.0,380.0271813015131,No,Yes,Yes,No Information Available,,4.0
45,F,Village,Silver Membership,2017-06-07,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:45:25,12.0,58.6,28729.82,17.0,798.19,No,Yes,Yes,Solved,Products always in Stock,2.0
16,F,Town,Gold Membership,2016-01-09,,Without Offers,,Fiber_Optic,10:10:22,19.0,725.48,5672.34,12.0,653.67,Yes,No,Yes,Solved in Follow-up,Poor Website,4.0
36,M,Town,Silver Membership,2015-10-15,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,03:08:51,21.0,38.39,37022.92,8.0,648.6,No,Yes,No,Not Applicable,,4.0
28,M,City,Silver Membership,2015-09-30,No,Without Offers,Desktop,Mobile_Data,19:37:18,12.0,262.2,47243.22,14.0,,No,Yes,No,Not Applicable,Quality Customer Care,2.0
12,M,Town,No Membership,2017-09-11,Yes,Without Offers,Both,Mobile_Data,18:27:46,11.0,987.12,39957.56,7.0,504.75,Yes,No,No,Not Applicable,,5.0
52,M,City,Platinum Membership,2015-10-23,No,Gift Vouchers/Coupons,,Wi-Fi,08:26:28,6.0,250.13,43555.04,,280.0506394634045,No,Yes,Yes,Solved,Poor Customer Service,3.0
63,F,City,Silver Membership,2017-07-30,,Without Offers,Desktop,Mobile_Data,00:32:58,18.0,118.02,47747.69,14.0,679.96,Yes,No,Yes,Unsolved,Poor Product Quality,4.0
42,F,City,Silver Membership,2016-06-06,Yes,Without Offers,,Wi-Fi,22:09:10,5.0,138.13,15577.56,26.0,646.27,Yes,No,Yes,Unsolved,Too many ads,4.0
26,M,City,Silver Membership,2015-02-09,No,Without Offers,Desktop,Fiber_Optic,14:17:17,12.0,129.87,31432.94,19.0,455.2474175031188,Yes,No,Yes,Solved,Poor Customer Service,3.0
19,F,Town,Premium Membership,2017-02-14,No,Without Offers,Desktop,Fiber_Optic,12:33:38,10.0,90.13,28579.53,50.90101012279026,799.99,Yes,No,No,Not Applicable,Poor Product Quality,3.0
35,F,Town,Silver Membership,2016-01-29,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,16:47:19,11.0,217.67,18161.68,8.0,710.23,No,Yes,No,Not Applicable,Products always in Stock,2.0
63,M,Village,Basic Membership,2015-02-24,,Gift Vouchers/Coupons,Desktop,Mobile_Data,04:39:46,,53.24,33385.77,15.0,716.89,Yes,No,No,Not Applicable,Poor Customer Service,4.0
16,F,Town,No Membership,2015-07-05,Yes,Without Offers,Desktop,Wi-Fi,12:11:18,,238.4,30779.03,8.0,597.32,Yes,Yes,Yes,No Information Available,Poor Product Quality,5.0
49,F,City,Gold Membership,2017-09-25,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,08:29:05,22.0,166.55,21953.34,20.0,714.61,Yes,No,Yes,Solved,Poor Customer Service,4.0
27,F,City,No Membership,2017-05-10,Yes,Without Offers,Smartphone,Wi-Fi,02:34:00,25.0,49.41,10679.47,13.0,586.49,No,Yes,Yes,Unsolved,Poor Product Quality,5.0
13,F,City,Basic Membership,2016-12-22,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,19:54:18,10.0,289.07,39537.79,15.0,,No,Yes,Yes,Solved,Poor Website,5.0
55,F,City,Gold Membership,2015-12-25,No,Credit/Debit Card Offers,Desktop,Mobile_Data,15:07:35,22.0,179.98,21084.83,14.0,607.72,No,Yes,Yes,No Information Available,,4.0
57,F,,Platinum Membership,2016-05-30,No,Credit/Debit Card Offers,Desktop,Mobile_Data,05:58:47,9.0,169.52,12999.18,24.0,747.15,Yes,No,Yes,Solved,Poor Customer Service,3.0
36,F,Town,Basic Membership,2015-10-14,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,06:56:03,4.0,200.16,17113.89,8.0,620.5,No,Yes,No,Not Applicable,Poor Website,5.0
35,F,,Gold Membership,2017-10-10,,Without Offers,Desktop,Fiber_Optic,01:23:43,5.0,482.3,41277.54,18.0,,Yes,No,Yes,Solved,Poor Customer Service,3.0
16,M,City,Platinum Membership,2016-02-21,,Credit/Debit Card Offers,Desktop,Wi-Fi,01:37:18,10.0,30.56,81425.93,15.0,818.17,No,Yes,No,Not Applicable,Products always in Stock,1.0
36,F,Town,Silver Membership,2015-11-05,Yes,Without Offers,Desktop,Wi-Fi,15:30:07,3.0,60.97,1603.36,25.0,749.45,Yes,No,Yes,Solved,Poor Website,3.0
47,F,City,Basic Membership,2017-07-16,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,08:28:55,16.0,563.13,1439.06,18.0,676.91,Yes,No,No,Not Applicable,Poor Website,4.0
26,M,City,Basic Membership,2017-08-11,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,19:51:59,4.0,99.55,30306.98,,1216.5364016598676,No,Yes,Yes,Unsolved,Too many ads,4.0
12,F,Town,Silver Membership,2015-01-06,No,Credit/Debit Card Offers,Both,Fiber_Optic,03:10:06,2.0,286.57,74568.2,13.0,719.19,Yes,No,Yes,Solved,User Friendly Website,2.0
37,F,Village,No Membership,2016-04-24,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:55:40,10.0,169.74,45726.87,,940.6889735262424,No,Yes,Yes,Unsolved,Poor Website,4.0
60,M,City,Basic Membership,2017-05-11,Yes,Without Offers,Smartphone,Fiber_Optic,06:34:57,8.0,407.74,32233.25,21.0,558.67,Yes,No,Yes,Unsolved,,5.0
46,F,City,Silver Membership,2015-11-05,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,09:00:01,12.0,339.54,3479.13,6.0,1278.629751897598,Yes,No,No,Not Applicable,Poor Website,3.0
42,F,City,Silver Membership,2017-08-22,,Gift Vouchers/Coupons,Desktop,Wi-Fi,07:13:12,14.0,357.88,30136.6,23.0,630.13,Yes,No,Yes,No Information Available,Poor Product Quality,4.0
21,M,City,Silver Membership,2015-06-13,No,Credit/Debit Card Offers,,Wi-Fi,20:56:59,7.0,356.68,46571.75,19.0,660.7,No,Yes,No,Not Applicable,Poor Customer Service,4.0
28,M,City,Premium Membership,2017-04-17,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19:23:18,16.0,541.85,25736.04,9.0,820.24,Yes,No,No,Not Applicable,Products always in Stock,1.0
30,F,Town,Gold Membership,2015-06-30,,Gift Vouchers/Coupons,Smartphone,Mobile_Data,14:36:56,23.0,136.99,7051.45,16.0,1224.1799927883972,No,Yes,Yes,Unsolved,Poor Website,3.0
56,F,Town,Basic Membership,2015-05-24,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:11:39,16.0,1292.9837859079933,35405.98,25.0,635.16,Yes,Yes,No,Not Applicable,Poor Customer Service,5.0
39,F,,Premium Membership,2016-11-20,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,18:29:53,22.0,30.46,2186.0,7.0,,Yes,No,No,Not Applicable,User Friendly Website,1.0
28,F,Town,Basic Membership,2017-03-03,,Gift Vouchers/Coupons,Smartphone,Wi-Fi,07:56:15,,33.59,43882.4,6.0,613.75,Yes,No,Yes,Solved,Poor Website,4.0
40,M,City,Gold Membership,2017-09-16,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,03:36:15,14.0,31.7,26119.25,,708.18,No,Yes,No,Not Applicable,Too many ads,3.0
48,M,,Basic Membership,2016-04-09,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,22:44:59,14.0,153.08,23656.65,19.0,589.65,Yes,No,No,Not Applicable,Too many ads,5.0
57,M,City,Silver Membership,2017-12-24,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,05:13:05,19.0,1071.2472586122244,16963.67,14.0,690.16,No,Yes,No,Not Applicable,Poor Product Quality,4.0
14,M,Town,Gold Membership,2017-08-31,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,08:03:49,16.0,44.25,10795.47,17.0,770.09,No,Yes,Yes,Unsolved,Poor Website,3.0
35,F,City,No Membership,2015-03-26,Yes,Credit/Debit Card Offers,Both,Wi-Fi,08:01:27,5.0,260.21,37860.9,,,Yes,No,Yes,Solved,Poor Customer Service,4.0
26,M,Town,Basic Membership,2015-08-13,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,06:08:52,9.0,1320.2670317650543,40427.34,10.0,549.5,No,Yes,No,Not Applicable,Poor Customer Service,5.0
16,F,Village,Premium Membership,2017-09-02,No,Without Offers,Smartphone,Wi-Fi,11:58:13,20.0,406.21,38074.73,21.0,760.15,Yes,Yes,No,Not Applicable,Poor Customer Service,3.0
15,M,Village,Premium Membership,2017-02-24,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,08:21:05,15.0,444.37,32759.98,9.0,776.89,Yes,No,Yes,Solved,Products always in Stock,1.0
14,F,City,Platinum Membership,2015-10-09,,Gift Vouchers/Coupons,Both,Wi-Fi,06:32:19,7.0,1139.13,10485.75,15.0,714.66,Yes,Yes,No,Not Applicable,Too many ads,3.0
28,F,City,Gold Membership,2015-04-11,Yes,Gift Vouchers/Coupons,,Fiber_Optic,08:15:40,16.0,91.8,31612.65,28.0,1030.4668150716952,Yes,No,Yes,Unsolved,Poor Website,3.0
48,F,,Basic Membership,2016-08-01,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,17:33:22,4.0,682.53,33894.54,19.0,694.61,Yes,No,Yes,Unsolved,Poor Website,4.0
32,F,Town,Premium Membership,2017-12-21,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,10:10:36,5.0,207.85,27439.03,,489.36982082894434,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,3.0
41,F,Town,Basic Membership,2017-01-05,Yes,Without Offers,Desktop,Mobile_Data,07:20:46,11.0,68.95,17328.25,12.0,123.44334709877322,Yes,No,No,Not Applicable,Poor Website,4.0
26,F,City,No Membership,2017-03-23,,Gift Vouchers/Coupons,Desktop,Wi-Fi,14:54:52,14.0,182.76,34514.5,27.0,639.73,No,Yes,No,Not Applicable,Too many ads,5.0
45,F,City,Platinum Membership,2017-02-02,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,12:30:02,11.0,281.01,19682.84,20.0,796.66,Yes,No,No,Not Applicable,Poor Product Quality,3.0
21,M,Town,Basic Membership,2016-06-15,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,08:40:28,7.0,,38308.29,12.0,540.33,Yes,No,No,Not Applicable,,5.0
47,F,City,No Membership,2017-07-08,No,Without Offers,Smartphone,Fiber_Optic,04:21:47,5.0,304.91,48640.87,9.0,708.69,Yes,No,No,Not Applicable,Too many ads,4.0
46,M,Town,Gold Membership,2016-02-09,,Gift Vouchers/Coupons,Smartphone,Mobile_Data,12:58:02,4.0,68.4,17606.68,,608.97,No,Yes,Yes,Unsolved,Poor Customer Service,4.0
24,M,Town,Gold Membership,2017-12-23,No,Without Offers,Smartphone,Fiber_Optic,07:34:11,12.0,335.79,36504.49,,701.1,No,Yes,Yes,Solved,Poor Customer Service,3.0
42,F,City,Basic Membership,2015-07-10,Yes,Without Offers,Smartphone,Fiber_Optic,02:47:08,3.0,64.62,1341.36,28.0,712.99,Yes,No,No,Not Applicable,Poor Customer Service,4.0
24,M,,Basic Membership,2017-02-07,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,19:03:39,18.0,113.71,44993.47,,814.2048989656671,Yes,No,No,Not Applicable,Poor Product Quality,5.0
34,M,Town,No Membership,2015-12-31,No,Without Offers,,Mobile_Data,15:58:45,17.0,342.52,38684.21,17.0,658.54,No,Yes,Yes,Solved in Follow-up,Too many ads,4.0
32,F,City,Basic Membership,2016-09-30,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,06:40:10,9.0,355.92,28061.26,5.0,510.54,No,Yes,Yes,No Information Available,Poor Customer Service,5.0
44,F,Town,Premium Membership,2016-08-17,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,11:17:28,13.0,33.16,49394.32,6.0,,No,Yes,No,Not Applicable,Poor Customer Service,3.0
42,F,,Premium Membership,2015-07-04,No,Credit/Debit Card Offers,Desktop,Mobile_Data,12:48:37,17.0,55.57,40147.15,29.0,450.5868634023325,Yes,No,Yes,Unsolved,Poor Customer Service,3.0
15,,Town,Gold Membership,2016-08-28,Yes,Without Offers,,Fiber_Optic,15:00:24,11.0,32.7,37922.81,14.0,731.12,Yes,No,Yes,Unsolved,,3.0
51,M,City,Platinum Membership,2015-05-03,,Without Offers,Desktop,Wi-Fi,05:32:49,13.0,,35310.25,16.0,779.25,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,3.0
64,F,City,Gold Membership,2016-08-10,,Without Offers,Desktop,Wi-Fi,20:57:18,9.0,30.08,87520.38,18.0,777.46,No,Yes,No,Not Applicable,Quality Customer Care,1.0
25,M,Town,Basic Membership,2016-02-17,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,05:00:18,14.0,877.6202906807907,3878.31,25.0,669.08,No,Yes,No,Not Applicable,,4.0
21,M,City,No Membership,2015-08-11,No,Without Offers,Smartphone,Wi-Fi,23:06:47,16.0,32.46,42543.52,,,No,Yes,No,Not Applicable,Poor Customer Service,5.0
34,F,City,No Membership,2016-03-19,No,Credit/Debit Card Offers,Desktop,Wi-Fi,13:30:04,12.0,1224.2568366878802,14493.44,5.0,591.59,Yes,No,Yes,No Information Available,Too many ads,5.0
